reviewID,userName,timestamp,reviewText,rating,dining/delivery type
126555985,Amish,"Feb 02, 2023",Amazing ambience. Never expected Chennai to have such a happening place. A must visit for visitors.,4,dining_order
126440002,Deep Agal,"Jan 31, 2023",,5,dining_order
126434223,Kamalesh V,"Jan 31, 2023",,5,dining_order
125808982,Sathya Aurora,"Jan 23, 2023","Secret Story is my go to place for a memorable evening! Food is delicious, staff are friendly, people are amazing and Saad always creates a special experience every time! 5⭐️",5,dining
125602902,Rishu Pasi,"Jan 20, 2023",,5,dining_order
124652755,Rithwik,"Jan 08, 2023",Horrible customer service! Booked a table aged of time but in arrival they gave it to someone else. The people on the floor don’t know how to talk to customers. <br/>,1,dining
124267308,Senthamil Alagan,"Jan 02, 2023",We left our order choice to Chef Rakesh and asked for whatever specials they have. We were served some amazing vegetarian and non vegetarian dishes. To top it all of the Dessert was amazing too. <br/><br/>All the dishes were ⭐️⭐️⭐️⭐️⭐️<br/><br/>,5,dining
124125811,Nisha,"Jan 01, 2023",Had a wonderful experience and has great ambience . The staff Raj hospitality is to be appreciated. Will defined visit again soon . ,5,dining
123346305,Alvin Chris,"Dec 23, 2022","Very good service by Saad and Shamita. Loved the Nasi Goreng, would definitely come for more. The atmosphere at Bhola and blonde was extremely good! ",5,dining
123334334,Astha,"Dec 22, 2022",A very good place to hangout with friends and colleagues ! Best place to have good booze and good food.. best Saturday nights in Chennai w Secret Story. ,5,dining
122950225,Surya Balasubramanian,"Dec 18, 2022",The place is good and the food is also good i agree. But the way their staff responds to customers or how they behave is horrible. No proper communication on reserving the table and also if we ask they give unsatisfactory answers. Had a bad experience with them. Please think before you choose the place. ,1,dining
122942730,Subash Prasanna,"Dec 17, 2022","Had a great time, food was amazing especially the cajun chicken. Different types of teas was really nice. The service was great by sami. ",5,dining
122824685,Disha Oberoi,"Dec 16, 2022","Below average, extra oily and unnecessarily spicy food. <br/><br/>We ordered the squid rings, fish n chips and the lamb “stew” (chef’s recommendation- shockingly) that looked nothing like a stew - picture attached. <br/><br/>The berry mocktail was essentially a strawberry milkshake. Utterly disappointing.<br/><br/>Unless you have an under evolved palette, avoid it. The only plus - the glass top, naturally lit space.",2,dining
122325233,Akshara Manoj,"Dec 10, 2022",This place had asked given us a table at bhola and blonde inspite of making a reservation at secret story 3 days prior. And the manager said the entire restaurant was given for a “private party” who booked later than we did. Bad management and no courtesy to inform the guests. Definitely a no go. ,2,dining
121830025,Lubnaa,"Dec 04, 2022","The place has a great ambience & vibe 🔥 really good music choice, also live music in bhola and blond is just🤌🏻. Saad is hands down the most nicest people I've met at the restaurant. Loved the experience! ",5,dining
121800680,Akshita Mohite,"Dec 04, 2022","It’s a great place with amazing ambience and the best drinks in Chennai. The staff are helpful and friendly. The managers, Saad and Satish really look after the customers. Definitely a place I visit often❤️",5,dining
121784107,Afran Akthar,"Dec 04, 2022",,5,dining
121782870,Sneha Vakkala,"Dec 04, 2022","If you want to party and dance, definitely the best club. Great staff, great music and awesome cocktails.<br/>",5,dining
121778173,Samuel Peter,"Dec 04, 2022",The food and the ambience is amazing…<br/>Fantastic service and super friendly staff..<br/>Special mention to Mr.Saad and Mr.Satish whom took care of us…<br/><br/>Would def come back…,5,dining
121177807,Rajesh,"Nov 26, 2022","Nice place ambience was very good, service and the food was remarkably good sure place to hang with ur team or friends. ",5,dining
121177219,Sagar Das,"Nov 26, 2022",Recently visited this bar with my friends and we enjoyed a lot the upper floor was so cozy and nice And the service was very good and cocktails are amazing.,5,dining
121176294,DM Karthi,"Nov 26, 2022","exactly what i thought should be done in fact for dining can also consider like ambience, hygiene service and food ",5,dining
121175092,Namdei Pame,"Nov 26, 2022","One of the most happening bar in Nungambakkam circle, it's jam packed in the weekends so please do the reservation before u go, waiting staffs are very polite and helpful in choosing the food and drinks.",5,dining
121174281,Jipul Ali,"Nov 26, 2022",Definitely a top notch place to spend ur weekends their cocktails was very good especially their smoky cocktails and the service was very remarkable thanks to the entire team.,5,dining
121173345,MAHANUR,"Nov 26, 2022","One of the must visit bar in chennai,Great ambience,mouth watering food and very good service by the staff and they telecasting the fifa world cup live.",5,dining
121171879,Ali Bhai,"Nov 26, 2022","Excellent service,great ambience and nice place to hang out with ur friends,staffs are very courteous and help full must visit place in bar in Chennai.<br/>",5,dining
121170441,Ashwin Kumar,"Nov 26, 2022",Excellent service and very good,5,dining_order
121100057,Ari,"Nov 25, 2022",One of the best spot in Chennai superb service best ambiance Friday and Saturday was too good music was amazing 🤩👏👏👏👏👏👏🎉,5,dining
121100036,Kiran Kumar,"Nov 25, 2022",One of the best resto bar to visit in Chennai.<br/>Service was excellent and the food was very delicious and must try was their smoky cocktails and twisted classic cocktail’s.,5,dining
121099476,Ankit Joshi,"Nov 25, 2022",Ambiance was great. Food and drinks has lot of options. Service was good and music is very good . Always reserve a table before u go.,5,dining
121054114,Tarun Ravichandran,"Nov 24, 2022",Make sure you reserve a table prior it’s always full I would prefer this place for a lunch time and not for dinner bcoz it’s too loud and crowded during the nights but if you like hanging around with groups and partying Yes!! you are at the right place! If you’re looking for a place to go out on a date you can just blindly reserve an table  bring your date over here to enjoy amazing food and drinks . Prawns wasn’t cooked well and the service was quite slow need to improvise on that alone.<br/>Apart from that everything was amazing ! ,5,dining
121052681,Rakshi,"Nov 24, 2022","It's a perfect spot for a date night or a gang catch up, very yummy and intresting menu!! Beautiful ambience.... Extremely perfect for the gram! <br/><br/>The management ans each every staff is friendly and approachable. <br/>❤️🎊",5,dining
120714277,Prathiksha Ravi,"Nov 20, 2022",Had an amazing time at the weekend brunch. Good food and amazing wait staff - they were very helpful. Highly recommend. Do try their elaborate menu. ,5,dining
120081936,Sekar Harikrishnan,"Nov 12, 2022",Worst customer service. Hostile and unclear staffs. Neither they know how to manage crowd nor communicate things properly. Worthless space. ,1,dining
118955890,Janvi,"Oct 30, 2022","The food is great. So is the vibe. <br/>However the one I complaint that I’ve is that the stuff is extremely rude and mean. <br/>We were given a table and each time we ordered they’d present us the bill and ask to pay immediately.<br/>So the third time I told them to not add any service tax (as it was added before , and of course the tax).. to which the staff told my friends that how would you like sitting at the bar counter? <br/>We weren’t even informed before that we’d be getting the bill like this , else we would have ordered everything together.",3,dining
118739903,Ruchi Baghmar,"Oct 27, 2022",The ambience is amazing<br/>The staff was co-operative too<br/>The food is decent<br/>In frame:<br/>Get lost in summer mocktail (5/5)<br/>Chilly lotus stem from the wok (5/5)<br/>Fettuccine in pink sauce pasta (4/5)<br/>Desi Pizza (3/5),3,dining
118631925,Swetha G,"Oct 26, 2022","The food and drinks were overpriced on par with a 5 start hotel, which way too expensive for a restobar. Veg option was very basic and pricey.",5,dining
116920745,Sarath Rony,"Oct 06, 2022","Amazing food and ambience, love the music. Staffs are really kind. Went to the bangalore secret story loved it there as well. ",5,dining
116792856,Mehul,"Oct 05, 2022","The place has a good vibe and ambiance. Loved that they have a well thought out elaborate menu and the DJ plays good music. <br/><br/>The food concepts are good but I found the flavours to be average and could be improved. Having said that few of the items - Spanakopita,  the broccoli, and pizza were very good. The Pav bhaji buns, salad could do with some improvements. The pinwheel roti with Daal is a nice touch and was good. <br/><br/>The high seats were not the most comfortable and the ladies in our group found them uncomfortable after a short while. Tables are compact and not enough room when ordering a meal, ok for starters. <br/><br/>Cocktails again looked so good on the menu, but need flavour balancing and refinement to be a wow factor. Hope this improves as the place matures. ",4,dining
116427552,Archana Choudhury,"Oct 01, 2022","Wonderful experience, love the ambience. Came here with my friends for lunch, such warm and welcoming . Spanakopita is my personal favourite. ",5,dining
115776094,Jasmita Pati,"Sep 24, 2022",One of the best places with an altogether different vibe. The food is amazing. They have the most helpful and courteous staff. A must visit 👍🏼,5,dining
115244458,Niyanthan,"Sep 18, 2022","We went for lunch on Sunday, since my wife was pregnant we sat on a couch in ground floor as the other tables had high seating chairs which was uncomfortable.<br/>The waiters forced us to leave the couch and sit else where since group of 5 people came and they asked the couch we were in.<br/><br/>None of them had the courtesy to be considerate that my wife is carrying and she won’t be comfortable in the high seating table and chairs they had.<br/><br/>I have never ever experienced such cruelty anywhere.",1,dining
114616562,Shamita Sharon,"Sep 11, 2022","Absolutely loved the ambiance and vibe of secret story. Delicious food and amazing cocktails , mocktails. Definitely will be visiting again, my new favourite spot in the city!! ",5,dining
114609313,Om Gupta,"Sep 11, 2022",This newly resto bar really very beautiful and most cooling point to have drink with friends and ambience really very nice.,5,dining
114587068,Praduman Kumar,"Sep 11, 2022","This place is great! Atmosphere is chill and cool but the staff is also really friendly. They know what they’re doing and what they’re talking about, and you can tell making the customers happy is their main priority. Food is pretty good, some italian classics and some twists, and for their prices it’s 100% worth it.",5,dining
114585938,Tej Pratap Singh,"Sep 11, 2022","It’s a great experience. The ambiance is very welcoming and charming. Amazing wines, food and service. Staff are extremely knowledgeable and make great recommendations.",5,dining
114369400,Reeshav Baishya,"Sep 09, 2022","Secret story Chennai is nothing less then the perfect vibe set to make you people go crazy . Has the best of food & cocktails . With the perfect music & ambiance , highly recommended. <br/>",5,dining
